sales_id,date,dealer_id,model_id,units_sold,unit_price,gross_revenue,discount_pct,discount_amount,net_revenue,unit_cost,total_cost,profit,margin_pct
S00218,2024-01-04,D065,M01,4,19241.63,76966.52,0.0581,4471.75,72494.77,14375.71,57502.84,14991.93,0.2068
S00219,2024-01-04,D037,M01,7,22224.96,155574.72,0.0629,9785.65,145789.07,17305.29,121137.03,24652.04,0.1691
S00220,2024-01-04,D065,M04,11,39627.12,435898.32,0.0669,29161.6,406736.72,28264.4,310908.4,95828.32,0.2356
S00221,2024-01-04,D006,M04,6,44090.5,264543.0,0.1225,32406.52,232136.48,31493.82,188962.92,43173.56,0.186
S00222,2024-01-04,D061,M05,2,26056.03,52112.06,0.0324,1688.43,50423.63,19622.63,39245.26,11178.37,0.2217
S00223,2024-01-04,D044,M06,1,46543.98,46543.98,0.0,0.0,46543.98,39641.05,39641.05,6902.93,0.1483
S00224,2024-01-04,D057,M04,8,43459.94,347679.52,0.0049,1703.63,345975.89,31142.89,249143.12,96832.77,0.2799
S00225,2024-01-04,D037,M04,13,42214.71,548791.23,0.0226,12402.68,536388.55,29563.05,384319.65,152068.9,0.2835
S00226,2024-01-04,D081,M06,5,42642.41,213212.05,0.0163,3475.36,209736.69,35238.63,176193.15,33543.54,0.1599
S00227,2024-01-04,D037,M03,13,35711.43,464248.59,0.0637,29572.64,434675.95,25690.58,333977.54,100698.41,0.2317
S00228,2024-01-04,D043,M01,17,21957.43,373276.31,0.0446,16648.12,356628.19,15995.67,271926.39,84701.8,0.2375
S00229,2024-01-04,D084,M06,1,46559.14,46559.14,0.0074,344.54,46214.6,37727.62,37727.62,8486.98,0.1836
S00230,2024-01-04,D049,M06,5,56474.93,282374.65,0.0419,11831.5,270543.15,48853.91,244269.55,26273.6,0.0971
S00231,2024-01-04,D086,M04,7,36878.09,258146.63,0.0926,23904.38,234242.25,25117.44,175822.08,58420.17,0.2494
S00232,2024-01-04,D028,M03,6,34633.68,207802.08,0.06,12468.12,195333.96,24561.38,147368.28,47965.68,0.2456
S00233,2024-01-04,D020,M01,22,19183.17,422029.74,0.057,24055.7,397974.04,14719.0,323818.0,74156.04,0.1863
S00234,2024-01-04,D095,M05,2,25264.23,50528.46,0.1118,5649.08,44879.38,19373.58,38747.16,6132.22,0.1366
S00235,2024-01-04,D020,M02,25,20904.23,522605.75,0.0588,30729.22,491876.53,15920.05,398001.25,93875.28,0.1909
S00236,2024-01-04,D022,M06,2,47689.75,95379.5,0.1087,10367.75,85011.75,39719.3,79438.6,5573.15,0.0656
S00237,2024-01-04,D079,M03,6,30605.4,183632.4,0.0214,3929.73,179702.67,22250.98,133505.88,46196.79,0.2571
S00238,2024-01-04,D040,M07,2,73801.04,147602.08,0.019,2804.44,144797.64,51093.78,102187.56,42610.08,0.2943
S00239,2024-01-05,D057,M04,12,46109.94,553319.28,0.0111,6141.84,547177.44,33507.51,402090.12,145087.32,0.2652
S00240,2024-01-05,D021,M07,3,58394.86,175184.58,0.0702,12297.96,162886.62,39029.55,117088.65,45797.97,0.2812
S00241,2024-01-05,D062,M07,4,61310.61,245242.44,0.0435,10668.05,234574.39,42595.15,170380.6,64193.79,0.2737
S00242,2024-01-05,D037,M01,22,22736.66,500206.52,0.0348,17407.19,482799.33,16742.54,368335.88,114463.45,0.2371
S00243,2024-01-05,D056,M01,20,23528.51,470570.2,0.1603,75432.4,395137.8,17253.98,345079.6,50058.2,0.1267
S00244,2024-01-05,D004,M04,6,35532.57,213195.42,0.0693,14774.44,198420.98,25232.4,151394.4,47026.58,0.237
S00245,2024-01-05,D011,M03,4,29571.77,118287.08,0.092,10882.41,107404.67,20674.25,82697.0,24707.67,0.23
S00246,2024-01-05,D084,M03,7,30856.49,215995.43,0.0367,7927.03,208068.4,21237.16,148660.12,59408.28,0.2855
S00247,2024-01-05,D061,M06,3,52804.44,158413.32,0.0108,1710.86,156702.46,45449.17,136347.51,20354.95,0.1299
S00248,2024-01-05,D001,M01,9,18076.02,162684.18,0.1621,26371.11,136313.07,13248.63,119237.67,17075.4,0.1253
S00249,2024-01-05,D094,M05,3,28694.4,86083.2,0.0866,7454.81,78628.39,21680.32,65040.96,13587.43,0.1728
S00250,2024-01-05,D016,M01,25,18953.76,473844.0,0.0419,19854.06,453989.94,14373.34,359333.5,94656.44,0.2085
S00251,2024-01-05,D015,M07,1,70387.5,70387.5,0.057,4012.09,66375.41,47000.49,47000.49,19374.92,0.2919
S00252,2024-01-05,D074,M02,5,21705.3,108526.5,0.0729,7911.58,100614.92,16007.14,80035.7,20579.22,0.2045
S00253,2024-01-05,D031,M05,3,27915.97,83747.91,0.0409,3425.29,80322.62,21864.31,65592.93,14729.69,0.1834
S00254,2024-01-05,D047,M01,22,23558.7,518291.4,0.0592,30682.85,487608.55,17731.34,390089.48,97519.07,0.2
S00255,2024-01-05,D050,M07,3,68031.68,204095.04,0.0156,3183.88,200911.16,45639.3,136917.9,63993.26,0.3185
S00256,2024-01-05,D003,M03,15,33519.64,502794.6,0.146,73408.01,429386.59,23486.81,352302.15,77084.44,0.1795
S00257,2024-01-05,D014,M07,2,64892.36,129784.72,0.0393,5100.54,124684.18,44161.48,88322.96,36361.22,0.2916
S00258,2024-01-05,D070,M03,11,33694.56,370640.16,0.0642,23795.1,346845.06,23266.27,255928.97,90916.09,0.2621
S00259,2024-01-05,D090,M04,4,38011.97,152047.88,0.0658,10004.75,142043.13,27698.94,110795.76,31247.37,0.22
S00260,2024-01-05,D059,M01,12,20707.67,248492.04,0.0791,19655.72,228836.32,14963.95,179567.4,49268.92,0.2153
S00261,2024-01-05,D041,M03,12,34136.3,409635.6,0.0437,17901.08,391734.52,25238.58,302862.96,88871.56,0.2269
S00262,2024-01-05,D005,M07,1,65997.31,65997.31,0.1044,6890.12,59107.19,42428.94,42428.94,16678.25,0.2822
S00263,2024-01-05,D043,M03,9,31181.03,280629.27,0.0572,16051.99,264577.28,21891.61,197024.49,67552.79,0.2553
S00264,2024-01-05,D050,M03,10,37601.35,376013.5,0.0384,14438.92,361574.58,26688.39,266883.9,94690.68,0.2619
S00265,2024-01-05,D067,M03,3,33608.04,100824.12,0.1101,11100.74,89723.38,24319.61,72958.83,16764.55,0.1868
S00266,2024-01-05,D024,M05,7,27056.36,189394.52,0.0464,8787.91,180606.61,20431.07,143017.49,37589.12,0.2081
S00267,2024-01-05,D040,M04,15,44308.31,664624.65,0.0422,28047.16,636577.49,31262.48,468937.2,167640.29,0.2633
S00268,2024-01-05,D058,M01,25,22579.84,564496.0,0.0859,48490.21,516005.79,17492.52,437313.0,78692.79,0.1525
S00269,2024-01-05,D036,M06,1,59119.58,59119.58,0.0662,3913.72,55205.86,51778.84,51778.84,3427.02,0.0621
S00270,2024-01-05,D052,M03,5,34118.93,170594.65,0.0281,4793.71,165800.94,24736.02,123680.1,42120.84,0.254
S00271,2024-01-05,D019,M07,1,65328.74,65328.74,0.0418,2730.74,62598.0,44587.19,44587.19,18010.81,0.2877
S00272,2024-01-05,D031,M07,5,65967.77,329838.85,0.0208,6860.65,322978.2,42811.24,214056.2,108922.0,0.3372
S00273,2024-01-05,D020,M06,4,47848.99,191395.96,0.0383,7330.47,184065.49,39699.21,158796.84,25268.65,0.1373
S00274,2024-01-05,D074,M02,26,20835.52,541723.52,0.0527,28548.83,513174.69,15499.17,402978.42,110196.27,0.2147
S00275,2024-01-05,D015,M01,18,20942.7,376968.6,0.1108,41768.12,335200.48,15705.82,282704.76,52495.72,0.1566
S00276,2024-01-05,D016,M03,6,33424.75,200548.5,0.0599,12012.86,188535.64,24140.77,144844.62,43691.02,0.2317
S00277,2024-01-05,D037,M06,1,58227.36,58227.36,0.0121,704.55,57522.81,48869.99,48869.99,8652.82,0.1504
S00278,2024-01-05,D010,M04,4,36726.56,146906.24,0.0524,7697.89,139208.35,26546.04,106184.16,33024.19,0.2372
S00279,2024-01-05,D041,M06,5,50237.85,251189.25,0.0167,4194.86,246994.39,40451.27,202256.35,44738.04,0.1811
S00280,2024-01-05,D039,M07,2,62291.8,124583.6,0.0318,3961.76,120621.84,42156.92,84313.84,36308.0,0.301
S00281,2024-01-05,D066,M02,7,20606.81,144247.67,0.0502,7241.23,137006.44,15085.4,105597.8,31408.64,0.2292
S00282,2024-01-05,D064,M01,14,19443.59,272210.26,0.0386,10507.32,261702.94,14667.01,205338.14,56364.8,0.2154
S00283,2024-01-05,D071,M02,10,23059.74,230597.4,0.0191,4404.41,226192.99,16722.3,167223.0,58969.99,0.2607
S00284,2024-01-05,D092,M06,2,48222.65,96445.3,0.0327,3153.76,93291.54,40162.89,80325.78,12965.76,0.139
S00285,2024-01-05,D010,M02,20,24861.9,497238.0,0.0424,21082.89,476155.11,18858.75,377175.0,98980.11,0.2079
S00286,2024-01-05,D067,M03,8,28898.34,231186.72,0.1248,28852.1,202334.62,21088.37,168706.96,33627.66,0.1662
S00287,2024-01-05,D024,M07,1,71426.5,71426.5,0.04,2857.06,68569.44,46756.46,46756.46,21812.98,0.3181
S00288,2024-01-05,D067,M02,9,21520.62,193685.58,0.1251,24230.07,169455.51,15703.98,141335.82,28119.69,0.1659
S00289,2024-01-05,D067,M03,10,33921.54,339215.4,0.1469,49830.74,289384.66,23576.7,235767.0,53617.66,0.1853
S00290,2024-01-05,D036,M02,7,24975.12,174825.84,0.1282,22412.67,152413.17,18902.81,132319.67,20093.5,0.1318
S00291,2024-01-05,D022,M05,7,31591.25,221138.75,0.159,35161.06,185977.69,23937.0,167559.0,18418.69,0.099
S00292,2024-01-05,D073,M01,6,19596.87,117581.22,0.0929,10923.3,106657.92,14143.11,84858.66,21799.26,0.2044
S00293,2024-01-05,D099,M05,4,26852.59,107410.36,0.1133,12169.59,95240.77,20422.48,81689.92,13550.85,0.1423
S00294,2024-01-05,D004,M04,14,43889.97,614459.58,0.0978,60094.15,554365.43,31281.9,437946.6,116418.83,0.21
S00295,2024-01-05,D062,M02,10,24023.44,240234.4,0.0632,15182.81,225051.59,18284.23,182842.3,42209.29,0.1876
S00296,2024-01-05,D089,M01,20,17141.74,342834.8,0.0098,3359.78,339475.02,12769.52,255390.4,84084.62,0.2477
S00297,2024-01-05,D078,M02,17,19837.88,337243.96,0.1779,59995.7,277248.26,15138.32,257351.44,19896.82,0.0718
S00298,2024-01-05,D017,M07,3,61299.18,183897.54,0.0782,14380.79,169516.75,40759.79,122279.37,47237.38,0.2787
S00299,2024-01-05,D016,M03,3,31147.17,93441.51,0.0316,2952.75,90488.76,21443.35,64330.05,26158.71,0.2891
S00300,2024-01-05,D050,M07,2,70698.33,141396.66,0.0324,4581.25,136815.41,45237.15,90474.3,46341.11,0.3387
S00301,2024-01-05,D074,M06,4,42380.07,169520.28,0.0479,8120.02,161400.26,36491.35,145965.4,15434.86,0.0956
S00302,2024-01-05,D060,M04,4,47294.02,189176.08,0.0673,12731.55,176444.53,33571.29,134285.16,42159.37,0.2389
S00303,2024-01-05,D065,M04,6,44666.87,268001.22,0.0324,8683.24,259317.98,30950.06,185700.36,73617.62,0.2839
S00304,2024-01-05,D037,M04,14,44253.2,619544.8,0.0435,26950.2,592594.6,32330.1,452621.4,139973.2,0.2362
S00305,2024-01-05,D069,M01,10,21388.69,213886.9,0.0349,7464.65,206422.25,15952.88,159528.8,46893.45,0.2272
S00306,2024-01-05,D098,M04,6,38659.37,231956.22,0.1093,25352.81,206603.41,27217.55,163305.3,43298.11,0.2096
S00307,2024-01-05,D047,M05,9,29181.83,262636.47,0.0582,15285.44,247351.03,22450.09,202050.81,45300.22,0.1831
S00308,2024-01-05,D036,M07,1,77559.71,77559.71,0.0434,3366.09,74193.62,52308.74,52308.74,21884.88,0.295
S00309,2024-01-05,D013,M04,12,38731.98,464783.76,0.0576,26771.54,438012.22,28630.96,343571.52,94440.7,0.2156
S00310,2024-01-05,D097,M02,11,20995.29,230948.19,0.0284,6558.93,224389.26,15757.96,173337.56,51051.7,0.2275
S00311,2024-01-05,D005,M02,22,23567.96,518495.12,0.1544,80055.65,438439.47,18105.8,398327.6,40111.87,0.0915
S00312,2024-01-05,D078,M05,7,23900.19,167301.33,0.0914,15291.34,152009.99,19038.14,133266.98,18743.01,0.1233
S00313,2024-01-05,D079,M06,5,48717.52,243587.6,0.0199,4847.39,238740.21,41288.0,206440.0,32300.21,0.1353
S00314,2024-01-05,D069,M04,2,42087.4,84174.8,0.0147,1237.37,82937.43,29376.48,58752.96,24184.47,0.2916
S00315,2024-01-08,D054,M05,2,29326.04,58652.08,0.0498,2920.87,55731.21,23312.39,46624.78,9106.43,0.1634
S00316,2024-01-08,D034,M06,5,52177.75,260888.75,0.0255,6652.66,254236.09,44982.07,224910.35,29325.74,0.1153
S00317,2024-01-08,D007,M05,8,28363.14,226905.12,0.0574,13024.35,213880.77,22015.8,176126.4,37754.37,0.1765
S00318,2024-01-08,D088,M02,8,18545.22,148361.76,0.0092,1364.93,146996.83,14407.64,115261.12,31735.71,0.2159
S00319,2024-01-08,D057,M03,6,33405.98,200435.88,0.0064,1282.79,199153.09,23543.79,141262.74,57890.35,0.2907
S00320,2024-01-08,D100,M05,1,31443.65,31443.65,0.0182,572.27,30871.38,24954.97,24954.97,5916.41,0.1916
S00321,2024-01-08,D067,M02,15,22804.43,342066.45,0.1401,47923.51,294142.94,17784.89,266773.35,27369.59,0.093
S00322,2024-01-08,D041,M02,23,24082.18,553890.14,0.0473,26199.0,527691.14,18109.5,416518.5,111172.64,0.2107
S00323,2024-01-08,D099,M07,2,67255.72,134511.44,0.0636,8554.93,125956.51,45159.84,90319.68,35636.83,0.2829
S00324,2024-01-08,D025,M02,15,21395.03,320925.45,0.1023,32830.67,288094.78,15787.61,236814.15,51280.63,0.178
S00325,2024-01-08,D091,M02,10,23451.2,234512.0,0.0469,10998.61,223513.39,17572.93,175729.3,47784.09,0.2138
S00326,2024-01-08,D093,M03,6,30014.53,180087.18,0.0052,936.45,179150.73,21442.64,128655.84,50494.89,0.2819
S00327,2024-01-08,D051,M07,2,65736.67,131473.34,0.0,0.0,131473.34,44822.23,89644.46,41828.88,0.3182
S00328,2024-01-08,D037,M06,3,46469.57,139408.71,0.0304,4238.02,135170.69,40610.72,121832.16,13338.53,0.0987
S00329,2024-01-08,D028,M02,23,24139.76,555214.48,0.0534,29648.45,525566.03,17773.33,408786.59,116779.44,0.2222
S00330,2024-01-08,D018,M01,13,20462.71,266015.23,0.1203,32001.63,234013.6,15453.64,200897.32,33116.28,0.1415
S00331,2024-01-08,D068,M02,13,23189.72,301466.36,0.0159,4793.32,296673.04,16769.63,218005.19,78667.85,0.2652
S00332,2024-01-08,D061,M01,16,20724.77,331596.32,0.0469,15551.87,316044.45,15092.77,241484.32,74560.13,0.2359
S00333,2024-01-08,D021,M04,10,41528.93,415289.3,0.1334,55399.59,359889.71,30434.01,304340.1,55549.61,0.1544
S00334,2024-01-08,D026,M07,1,71386.54,71386.54,0.1061,7574.11,63812.43,46093.82,46093.82,17718.61,0.2777
S00335,2024-01-08,D012,M06,1,49463.73,49463.73,0.0654,3234.93,46228.8,41688.63,41688.63,4540.17,0.0982
S00336,2024-01-08,D023,M04,3,43822.45,131467.35,0.0599,7874.89,123592.46,30261.48,90784.44,32808.02,0.2655
S00337,2024-01-08,D051,M07,3,68495.25,205485.75,0.011,2260.34,203225.41,47599.32,142797.96,60427.45,0.2973
S00338,2024-01-08,D002,M03,8,31975.73,255805.84,0.0642,16422.73,239383.11,21949.36,175594.88,63788.23,0.2665
S00339,2024-01-08,D083,M05,4,26376.61,105506.44,0.034,3587.22,101919.22,20955.24,83820.96,18098.26,0.1776
S00340,2024-01-08,D060,M03,5,31697.65,158488.25,0.0566,8970.43,149517.82,21768.64,108843.2,40674.62,0.272
S00341,2024-01-08,D083,M03,8,30387.77,243102.16,0.0316,7682.03,235420.13,20689.36,165514.88,69905.25,0.2969
S00342,2024-01-08,D073,M06,4,47697.1,190788.4,0.0428,8165.74,182622.66,38827.33,155309.32,27313.34,0.1496
S00343,2024-01-08,D066,M03,4,28607.16,114428.64,0.0791,9051.31,105377.33,20601.6,82406.4,22970.93,0.218
S00344,2024-01-08,D062,M03,7,34550.78,241855.46,0.0418,10109.56,231745.9,23508.69,164560.83,67185.07,0.2899
S00345,2024-01-08,D097,M03,7,34678.24,242747.68,0.0486,11797.54,230950.14,24209.46,169466.22,61483.92,0.2662
S00346,2024-01-08,D034,M06,1,46674.18,46674.18,0.0312,1456.23,45217.95,38221.68,38221.68,6996.27,0.1547
S00347,2024-01-08,D021,M04,15,41860.74,627911.1,0.1539,96635.52,531275.58,30783.82,461757.3,69518.28,0.1309
S00348,2024-01-08,D089,M01,17,18910.46,321477.82,0.0295,9483.6,311994.22,14682.8,249607.6,62386.62,0.2
S00349,2024-01-08,D029,M02,25,22390.91,559772.75,0.0379,21215.39,538557.36,16732.7,418317.5,120239.86,0.2233
S00350,2024-01-08,D090,M05,5,28878.41,144392.05,0.0681,9833.1,134558.95,22752.36,113761.8,20797.15,0.1546
S00351,2024-01-08,D088,M07,5,59918.54,299592.7,0.0107,3205.64,296387.06,40923.74,204618.7,91768.36,0.3096
S00352,2024-01-08,D091,M03,2,28546.72,57093.44,0.0614,3505.54,53587.9,20378.08,40756.16,12831.74,0.2395
S00353,2024-01-08,D065,M02,11,22863.51,251498.61,0.0873,21955.83,229542.78,16667.3,183340.3,46202.48,0.2013
S00354,2024-01-08,D057,M01,21,22378.88,469956.48,0.0,0.0,469956.48,17075.42,358583.82,111372.66,0.237
S00355,2024-01-08,D066,M04,8,43086.92,344695.36,0.0508,17510.52,327184.84,30471.33,243770.64,83414.2,0.2549
S00356,2024-01-08,D073,M01,15,18616.37,279245.55,0.0794,22172.1,257073.45,14155.26,212328.9,44744.55,0.1741
S00357,2024-01-08,D051,M03,13,36412.39,473361.07,0.0,0.0,473361.07,26389.82,343067.66,130293.41,0.2753
S00358,2024-01-08,D055,M03,3,35534.91,106604.73,0.0274,2920.97,103683.76,25317.55,75952.65,27731.11,0.2675
S00359,2024-01-08,D009,M04,16,35317.35,565077.6,0.1095,61876.0,503201.6,24882.2,398115.2,105086.4,0.2088
S00360,2024-01-08,D083,M06,4,46364.73,185458.92,0.0108,2002.96,183455.96,38650.98,154603.92,28852.04,0.1573
S00361,2024-01-08,D049,M04,12,38666.7,464000.4,0.0793,36795.23,427205.17,28530.17,342362.04,84843.13,0.1986
S00362,2024-01-09,D016,M02,9,24964.23,224678.07,0.0549,12334.83,212343.24,18562.99,167066.91,45276.33,0.2132
S00363,2024-01-09,D029,M07,3,55059.05,165177.15,0.0311,5137.01,160040.14,34236.75,102710.25,57329.89,0.3582
S00364,2024-01-09,D093,M05,3,27968.9,83906.7,0.0,0.0,83906.7,21507.07,64521.21,19385.49,0.231
S00365,2024-01-09,D045,M02,8,23088.51,184708.08,0.0,0.0,184708.08,17922.33,143378.64,41329.44,0.2238
S00366,2024-01-09,D085,M04,3,37857.29,113571.87,0.042,4770.02,108801.85,27869.56,83608.68,25193.17,0.2316
S00367,2024-01-09,D009,M01,6,20375.78,122254.68,0.1366,16699.99,105554.69,15216.36,91298.16,14256.53,0.1351
S00368,2024-01-09,D006,M04,16,39389.63,630234.08,0.1605,101152.57,529081.51,28060.6,448969.6,80111.91,0.1514
S00369,2024-01-09,D008,M02,24,22519.48,540467.52,0.0751,40589.11,499878.41,16604.87,398516.88,101361.53,0.2028
S00370,2024-01-09,D077,M07,3,61118.4,183355.2,0.0443,8122.64,175232.56,39461.29,118383.87,56848.69,0.3244
S00371,2024-01-09,D085,M05,2,24423.52,48847.04,0.0578,2823.36,46023.68,18684.6,37369.2,8654.48,0.188
S00372,2024-01-09,D076,M06,4,49542.47,198169.88,0.0133,2635.66,195534.22,42115.04,168460.16,27074.06,0.1385
S00373,2024-01-09,D007,M03,16,34591.1,553457.6,0.0762,42173.47,511284.13,24915.3,398644.8,112639.33,0.2203
S00374,2024-01-09,D090,M04,5,35955.98,179779.9,0.0677,12171.1,167608.8,25097.03,125485.15,42123.65,0.2513
S00375,2024-01-09,D061,M02,7,24246.7,169726.9,0.0387,6568.43,163158.47,17895.14,125265.98,37892.49,0.2322
S00376,2024-01-09,D008,M05,10,27888.74,278887.4,0.0567,15812.92,263074.48,21497.35,214973.5,48100.98,0.1828
S00377,2024-01-09,D032,M03,10,29423.36,294233.6,0.0924,27187.18,267046.42,21149.58,211495.8,55550.62,0.208
S00378,2024-01-09,D012,M05,6,30072.09,180432.54,0.0689,12431.8,168000.74,22840.48,137042.88,30957.86,0.1843
S00379,2024-01-09,D078,M05,10,23254.69,232546.9,0.0952,22138.46,210408.44,17525.65,175256.5,35151.94,0.1671
S00380,2024-01-09,D027,M07,1,70419.56,70419.56,0.0444,3126.63,67292.93,45368.16,45368.16,21924.77,0.3258
S00381,2024-01-09,D025,M06,4,43525.11,174100.44,0.0654,11386.17,162714.27,38300.61,153202.44,9511.83,0.0585
S00382,2024-01-09,D090,M05,5,27532.27,137661.35,0.0576,7929.29,129732.06,21195.21,105976.05,23756.01,0.1831
S00383,2024-01-09,D100,M03,4,30664.63,122658.52,0.0023,282.11,122376.41,21833.8,87335.2,35041.21,0.2863
S00384,2024-01-09,D047,M05,9,33674.06,303066.54,0.0581,17608.17,285458.37,26040.16,234361.44,51096.93,0.179
S00385,2024-01-09,D041,M02,24,23601.81,566443.44,0.0778,44069.3,522374.14,17579.47,421907.28,100466.86,0.1923
S00386,2024-01-09,D095,M02,12,20081.1,240973.2,0.1346,32434.99,208538.21,15125.06,181500.72,27037.49,0.1297
S00387,2024-01-09,D054,M03,9,31392.23,282530.07,0.0485,13702.71,268827.36,21968.03,197712.27,71115.09,0.2645
S00388,2024-01-09,D032,M04,8,40506.43,324051.44,0.0629,20382.84,303668.6,29837.36,238698.88,64969.72,0.2139
S00389,2024-01-09,D063,M06,1,50342.03,50342.03,0.04,2013.68,48328.35,42249.43,42249.43,6078.92,0.1258
S00390,2024-01-09,D046,M02,10,22355.78,223557.8,0.081,18108.18,205449.62,16829.27,168292.7,37156.92,0.1809
S00391,2024-01-09,D070,M06,1,54444.08,54444.08,0.0464,2526.21,51917.87,45837.32,45837.32,6080.55,0.1171
S00392,2024-01-09,D086,M01,26,19372.77,503692.02,0.1154,58126.06,445565.96,14427.75,375121.5,70444.46,0.1581
S00393,2024-01-09,D091,M02,8,20045.71,160365.68,0.0296,4746.82,155618.86,15041.18,120329.44,35289.42,0.2268
S00394,2024-01-09,D082,M06,4,49809.49,199237.96,0.0487,9702.89,189535.07,43484.69,173938.76,15596.31,0.0823
S00395,2024-01-09,D069,M05,4,27879.37,111517.48,0.0214,2386.47,109131.01,20932.84,83731.36,25399.65,0.2327
S00396,2024-01-09,D037,M01,19,21609.57,410581.83,0.0744,30547.29,380034.54,16463.72,312810.68,67223.86,0.1769
S00397,2024-01-09,D023,M01,13,21672.2,281738.6,0.0292,8226.77,273511.83,16285.86,211716.18,61795.65,0.2259
S00398,2024-01-09,D068,M03,7,33706.5,235945.5,0.0032,755.03,235190.47,23461.05,164227.35,70963.12,0.3017
S00399,2024-01-09,D052,M04,6,43902.02,263412.12,0.002,526.82,262885.3,32461.77,194770.62,68114.68,0.2591
S00400,2024-01-09,D011,M06,1,54891.77,54891.77,0.0408,2239.58,52652.19,46767.32,46767.32,5884.87,0.1118
S00401,2024-01-09,D049,M04,3,43769.18,131307.54,0.1192,15651.86,115655.68,29910.41,89731.23,25924.45,0.2242
S00402,2024-01-09,D011,M04,8,43453.3,347626.4,0.0783,27219.15,320407.25,31229.64,249837.12,70570.13,0.2203
S00403,2024-01-09,D013,M05,9,31434.07,282906.63,0.0308,8713.52,274193.11,23936.68,215430.12,58762.99,0.2143
S00404,2024-01-09,D010,M06,5,54032.6,270163.0,0.0358,9671.84,260491.16,47113.45,235567.25,24923.91,0.0957
S00405,2024-01-09,D023,M07,5,60346.24,301731.2,0.0235,7090.68,294640.52,42056.35,210281.75,84358.77,0.2863
S00406,2024-01-09,D092,M07,1,61771.03,61771.03,0.0249,1538.1,60232.93,38678.24,38678.24,21554.69,0.3579
S00407,2024-01-09,D073,M07,5,63885.28,319426.4,0.028,8943.94,310482.46,43069.08,215345.4,95137.06,0.3064
S00408,2024-01-09,D097,M06,1,43819.36,43819.36,0.023,1007.85,42811.51,38520.65,38520.65,4290.86,0.1002
S00409,2024-01-09,D045,M01,7,19862.0,139034.0,0.0063,875.91,138158.09,14577.29,102041.03,36117.06,0.2614
S00410,2024-01-09,D099,M05,4,31684.01,126736.04,0.0721,9137.67,117598.37,24391.46,97565.84,20032.53,0.1703
S00411,2024-01-09,D035,M07,3,71873.96,215621.88,0.0912,19664.72,195957.16,47382.78,142148.34,53808.82,0.2746
S00412,2024-01-09,D049,M04,9,39805.97,358253.73,0.076,27227.28,331026.45,28467.34,256206.06,74820.39,0.226
S00413,2024-01-09,D080,M03,4,30899.48,123597.92,0.0434,5364.15,118233.77,22333.73,89334.92,28898.85,0.2444
S00414,2024-01-09,D049,M06,4,56365.82,225463.28,0.0513,11566.27,213897.01,45788.33,183153.32,30743.69,0.1437
S00415,2024-01-09,D014,M01,17,18020.78,306353.26,0.1017,31156.13,275197.13,13308.27,226240.59,48956.54,0.1779
S00416,2024-01-09,D014,M02,23,20436.49,470039.27,0.0893,41974.51,428064.76,15242.74,350583.02,77481.74,0.181
S00417,2024-01-09,D053,M01,7,19553.45,136874.15,0.0618,8458.82,128415.33,14493.7,101455.9,26959.43,0.2099
S00418,2024-01-09,D042,M07,4,66472.97,265891.88,0.0087,2313.26,263578.62,42765.24,171060.96,92517.66,0.351
S00419,2024-01-09,D093,M05,5,31336.45,156682.25,0.0,0.0,156682.25,25034.96,125174.8,31507.45,0.2011
S00420,2024-01-09,D049,M02,21,22349.74,469344.54,0.0983,46136.57,423207.97,16495.63,346408.23,76799.74,0.1815
S00421,2024-01-09,D022,M04,16,37759.62,604153.92,0.1054,63677.82,540476.1,26355.65,421690.4,118785.7,0.2198
